Gene symbol	Fold Change	Log fold change	Adjusted p-value	Description
SERPINE1	2.428	1.28	3.187E-07	Serine (or cysteine) peptidase inhibitor, clade E, member 1
SERPINE2	0.927	-0.11	9.518E-01	Transcribed locus
SERPINE3	1.911	0.934	9.139E-01	
SERPINF1	0.637	-0.652	3.199E-06	Serine (or cysteine) peptidase inhibitor, clade F, member 1
SERPINF2	0.682	-0.552	6.318E-01	Serine (or cysteine) peptidase inhibitor, clade F, member 2
SERPING1	0.515	-0.959	8.238E-01	Serine (or cysteine) peptidase inhibitor, clade G, member 1
SERPINH1	0.219	-2.19	1.479E-01	Serine (or cysteine) peptidase inhibitor, clade H, member 1
SERPINI1	1.295	0.373	8.971E-01	Transcribed locus
SERTAD1	3.937	1.977	3.822E-10	SERTA domain containing 1
SERTAD2	3.152	1.656	1.150E-33	SERTA domain containing 2
SERTAD3	0.867	-0.206	7.164E-01	SERTA domain containing 3
SESN1	0.258	-1.957	1.295E-23	Sestrin 1
SESN2	1.997	0.998	4.489E-06	Transcribed locus
SESN3	0.683	-0.551	6.690E-02	
SESTD1	0.645	-0.633	6.955E-01	SEC14 and spectrin domains 1
SET	1.614	0.691	1.072E-06	SET translocation
SETBP1	0.547	-0.871	1.682E-02	SET binding protein 1
SETD1A	0.884	-0.177	3.981E-01	SET domain containing 1A
SETD2	0.803	-0.316	5.975E-02	SET domain containing 2
SETD3	0.666	-0.586	1.002E-05	Transcribed locus, strongly similar to XP_001103370.1 similar to SET domain containing 3 isoform 3
SETD4	0.834	-0.262	6.801E-01	
SETD5	0.924	-0.115	9.234E-01	SET domain containing 5
SETD7	0.919	-0.122	6.817E-01	SET domain containing (lysine methyltransferase) 7
SETD8	1.145	0.196	4.603E-01	SET domain containing (lysine methyltransferase) 8
SETDB1	0.92	-0.121	6.331E-01	
SETDB2	0.745	-0.424	2.871E-01	SET domain, bifurcated 2
SETMAR	1.168	0.224	7.278E-01	
SETX	0.788	-0.343	4.733E-02	Transcribed locus, moderately similar to XP_342401.3 similar to senataxin [Rattus norvegicus]
SEZ6	1.411	0.497	4.277E-01	
SF1	1.368	0.452	1.296E-01	Splicing factor 1
SF3A1	1.491	0.576	3.150E-05	
SF3A2	1.12	0.164	4.115E-01	Splicing factor 3a, subunit 2
SF3A3	1.298	0.376	4.553E-02	Splicing factor 3a, subunit 3
SF3B1	0.9	-0.152	7.310E-01	Splicing factor 3b, subunit 1
SF3B2	0.843	-0.247	4.523E-01	Splicing factor 3b, subunit 2
SF3B3	1.588	0.667	1.420E-05	Splicing factor 3b, subunit 3
SF3B4	1.106	0.145	6.663E-01	Splicing factor 3b, subunit 4
SF3B5	0.801	-0.32	2.169E-01	
SFI1	0.328	-1.608	1.490E-08	
SFMBT1	0.524	-0.932	4.631E-09	Scm-like with four mbt domains 1
SFMBT2	0.756	-0.404	2.764E-01	Scm-like with four mbt domains 2
SFPI1	0.836	-0.258	5.255E-01	
SFPQ	1.415	0.501	9.490E-02	Transcribed locus
SFR1	0.941	-0.088	8.055E-01	RIKEN cDNA 6330577E15 gene
SFRP1	0.335	-1.578	7.159E-01	Secreted frizzled-related protein 1
SFRP2	0.065	-3.951	4.429E-01	Secreted frizzled-related protein 2
SFRP5	0.006	-7.506	8.469E-03	
Sfrs18	0.765	-0.387	3.551E-01	
SFT2D1	0.662	-0.595	4.373E-04	
SFT2D2	0.434	-1.205	4.648E-06	
SFT2D3	0.487	-1.039	1.010E-03	
SFTPC	11.344	3.504	4.811E-01	
SFXN1	0.847	-0.239	3.702E-01	Sideroflexin 1
SFXN4	0.479	-1.063	1.441E-04	
SFXN5	0.726	-0.462	2.398E-01	Transcribed locus
SGCB	0.867	-0.205	4.529E-01	Transcribed locus
SGCE	0.817	-0.292	7.563E-02	Transcribed locus
SGIP1	2.867	1.519	3.015E-08	SH3-domain GRB2-like (endophilin) interacting protein 1
SGK1	0.334	-1.582	1.795E-05	Serum/glucocorticoid regulated kinase
SGK2	3.018	1.594	5.468E-01	Serum/glucocorticoid regulated kinase 2
SGK3	0.701	-0.513	2.336E-03	Serum/glucocorticoid regulated kinase 3
SGMS1	0.9	-0.152	6.245E-01	
SGMS2	0.004	-7.814	1.889E-03	Sphingomyelin synthase 2
SGOL2	0.515	-0.958	5.024E-01	Shugoshin-like 2 (S. pombe)
SGPL1	0.864	-0.21	6.337E-01	Sphingosine phosphate lyase 1
SGPP1	0.703	-0.508	6.003E-04	Sphingosine-1-phosphate phosphatase 1
SGPP2	0.471	-1.085	5.134E-01	Sphingosine-1-phosphate phosphotase 2
SGSH	0.597	-0.744	1.052E-04	N-sulfoglucosamine sulfohydrolase (sulfamidase)
SGSM1	0.641	-0.642	6.876E-01	Small G protein signaling modulator 1
SGSM2	0.783	-0.353	1.680E-01	Small G protein signaling modulator 2
SGSM3	1.073	0.102	7.517E-01	Small G protein signaling modulator 3
SGTA	0.865	-0.209	2.211E-01	Small glutamine-rich tetratricopeptide repeat (TPR)-containing, alpha
SH2B1	0.858	-0.221	5.242E-01	SH2B adaptor protein 1
SH2B2	2.283	1.191	1.204E-06	SH2B adaptor protein 2
SH2B3	1.276	0.352	3.121E-01	Transcribed locus
SH2D1A	18.64	4.22	3.387E-01	
SH2D1B1	0.155	-2.692	2.991E-03	SH2 domain protein 1B1
SH2D1B2	2.703	1.435	7.307E-01	SH2 domain protein 1B2
SH2D2A	0.066	-3.924	4.703E-01	SH2 domain protein 2A
SH2D3C	0.223	-2.167	1.941E-37	
SH2D5	1.795	0.844	5.999E-03	
SH2D7	0.632	-0.662	6.714E-01	RIKEN cDNA 4933412E14 gene
SH3BGRL	0.868	-0.204	7.880E-01	SH3-binding domain glutamic acid-rich protein like
SH3BGRL2	0.475	-1.075	1.622E-05	SH3 domain binding glutamic acid-rich protein like 2
SH3BP2	1.342	0.424	1.642E-01	SH3-domain binding protein 2
SH3BP4	0.855	-0.226	6.438E-01	SH3-domain binding protein 4
SH3BP5	1.461	0.547	1.172E-03	SH3-domain binding protein 5 (BTK-associated)
SH3BP5L	0.666	-0.587	1.990E-03	Transcribed locus
SH3D19	0.357	-1.488	9.822E-02	SH3 domain protein D19
SH3GL1	1.291	0.368	3.679E-02	
SH3GL2	0.438	-1.192	1.527E-01	Transcribed locus
SH3GLB1	0.833	-0.264	4.883E-01	SH3-domain GRB2-like B1 (endophilin)
SH3GLB2	0.613	-0.706	4.197E-06	
SH3KBP1	0.65	-0.621	2.674E-06	
SH3PXD2A	1.204	0.268	1.392E-01	SH3 and PX domains 2A
SH3PXD2B	10.199	3.35	4.498E-34	
SH3RF1	0.772	-0.374	7.778E-01	SH3 domain containing ring finger 1
SH3RF2	0.34	-1.556	6.241E-01	SH3 domain containing ring finger 2
SH3RF3	0.027	-5.185	1.867E-01	SH3 multiple domains 4
SH3TC1	0.864	-0.211	2.991E-01	SH3 domain and tetratricopeptide repeats 1
SH3YL1	0.476	-1.07	4.596E-01	
SHANK1	0.606	-0.722	3.416E-01	
SHANK2	0.077	-3.695	4.976E-03	SH3/ankyrin domain gene 2
SHANK3	0.711	-0.492	6.567E-01	SH3/ankyrin domain gene 3
SHARPIN	0.871	-0.2	2.347E-01	Transcribed locus
SHB	0.564	-0.827	4.074E-04	
SHC1	1.351	0.434	1.889E-03	Predicted gene, EG433158
SHC4	6.792	2.764	6.581E-03	
SHCBP1	0.292	-1.778	1.786E-01	
SHCBP1L	0.459	-1.124	3.170E-01	
SHH	44.058	5.461	1.680E-01	Transcribed locus
SHISA2	1.613	0.69	9.374E-01	Transmembrane protein 46
SHISA5	0.9	-0.152	7.623E-01	Scotin gene
SHISA7	0.546	-0.873	2.818E-02	
SHKBP1	1.161	0.216	2.028E-01	Sh3kbp1 binding protein 1
SHMT1	0.667	-0.584	1.376E-01	Serine hydroxymethyltransferase 1 (soluble)
SHMT2	1.365	0.449	3.131E-02	Serine hydroxymethyltransferase 2 (mitochondrial)
SHOX2	0.065	-3.95	4.429E-01	
SHPK	0.493	-1.02	4.439E-03	
SHPRH	0.656	-0.609	8.494E-03	SNF2 histone linker PHD RING helicase
SHROOM1	0.674	-0.57	1.334E-01	
SHROOM3	0.421	-1.247	7.403E-01	Transcribed locus
SHROOM4	0.51	-0.972	9.573E-01	Shroom family member 4
SIAE	0.757	-0.402	4.499E-02	Sialic acid acetylesterase
SIAH1B	1.655	0.727	3.708E-02	Seven in absentia 1B
SIAH2	2.934	1.553	2.398E-19	Seven in absentia 2
SIDT2	1.103	0.141	8.464E-01	SID1 transmembrane family, member 2
SIGIRR	0.571	-0.807	5.479E-01	Single immunoglobulin and toll-interleukin 1 receptor (TIR) domain
SIGLEC1	0.79	-0.34	5.233E-01	Sialic acid binding Ig-like lectin 1, sialoadhesin
SIGLEC5	0.728	-0.458	8.470E-03	Sialic acid binding Ig-like lectin 5
SIGLECE	2.183	1.126	2.596E-06	Sialic acid binding Ig-like lectin E
SIGLECG	0.444	-1.173	1.353E-04	
SIGLECH	0.663	-0.594	2.859E-04	Sialic acid binding Ig-like lectin H
SIGMAR1	0.857	-0.222	2.724E-01	
SIK1	6.597	2.722	1.041E-11	SNF1-like kinase
SIK2	0.552	-0.858	1.210E-05	
SIK3	0.758	-0.399	2.868E-02	CDNA sequence BC033915
SIL1	0.886	-0.174	5.466E-01	Endoplasmic reticulum chaperone SIL1 homolog (S. cerevisiae)
SIN3A	1.061	0.086	7.857E-01	Transcriptional regulator, SIN3A (yeast)
SIN3B	0.94	-0.09	8.247E-01	
SIP1	0.843	-0.247	6.935E-01	
SIPA1	1.302	0.381	9.447E-02	Signal-induced proliferation associated gene 1
SIPA1L1	0.725	-0.463	2.733E-03	Signal-induced proliferation-associated 1 like 1
SIPA1L2	1.114	0.156	8.121E-01	Signal-induced proliferation-associated 1 like 2
SIPA1L3	0.704	-0.506	8.951E-03	Signal-induced proliferation-associated 1 like 3
SIRPA	0.527	-0.925	9.859E-16	
SIRPB1A	11.328	3.502	4.811E-01	
SIRPB1B	0.508	-0.976	9.560E-01	
SIRT1	0.74	-0.435	7.837E-02	Sirtuin 1 ((silent mating type information regulation 2, homolog) 1 (S. cerevisiae)
SIRT2	0.765	-0.387	1.171E-02	
SIRT3	0.701	-0.512	8.562E-02	
SIRT4	0.624	-0.679	4.932E-03	
SIRT5	0.522	-0.939	3.315E-04	
SIRT6	0.764	-0.389	9.832E-02	Sirtuin 6 (silent mating type information regulation 2, homolog) 6 (S. cerevisiae)
SIRT7	0.735	-0.444	4.198E-03	
SIT1	0.066	-3.925	4.429E-01	Suppression inducing transmembrane adaptor 1
SIVA1	0.85	-0.234	4.983E-01	Transcribed locus, moderately similar to NP_038957.1 binding protein (Hindu God of destruction) [Mu
SIX3	0.322	-1.634	4.678E-01	Sine oculis-related homeobox 3 homolog (Drosophila)
Six3os1	3.856	1.947	4.995E-01	
SIX4	0.065	-3.951	4.429E-01	Sine oculis-related homeobox 4 homolog (Drosophila)
SIX5	0.405	-1.305	1.164E-05	Sine oculis-related homeobox 5 homolog (Drosophila)
SKA1	0.452	-1.147	8.422E-01	RIKEN cDNA 2810433K01 gene
SKA2	0.474	-1.077	3.259E-03	Transcribed locus
SKA3	0.677	-0.562	8.319E-01	RIKEN cDNA F630043A04 gene
SKAP1	0.683	-0.551	9.961E-01	Transcribed locus
SKIDA1	0.475	-1.074	7.107E-01	
SKIL	2.373	1.247	1.010E-08	
SKINT3	0.104	-3.264	6.926E-05	RIKEN cDNA A430090E18 gene
SKIV2L2	1.061	0.085	7.915E-01	
SKP2	0.452	-1.144	1.655E-04	S-phase kinase-associated protein 2 (p45)
SLA	1.942	0.957	9.785E-05	
SLAIN1	0.46	-1.119	3.244E-01	
SLAIN2	0.924	-0.114	6.476E-01	SLAIN motif family, member 2
SLAMF1	9.344	3.224	3.730E-59	Signaling lymphocytic activation molecule family member 1
SLAMF6	0.448	-1.157	5.220E-10	
SLAMF7	0.637	-0.651	7.089E-01	SLAM family member 7
SLAMF8	1.087	0.12	8.585E-01	SLAM family member 8
SLAMF9	0.58	-0.786	7.993E-06	SLAM family member 9
SLBP	1.628	0.703	1.472E-06	Predicted gene, EG666976
SLC10A1	0.713	-0.487	9.083E-01	Solute carrier family 10 (sodium/bile acid cotransporter family), member 1
SLC10A3	0.897	-0.157	5.922E-01	Solute carrier family 10 (sodium/bile acid cotransporter family), member 3
SLC10A6	33.658	5.073	2.228E-44	
SLC10A7	0.878	-0.188	4.781E-01	Solute carrier family 10 (sodium/bile acid cotransporter family), member 7
SLC11A1	0.84	-0.252	5.115E-01	
SLC11A2	2.417	1.273	3.327E-10	Transcribed locus
SLC12A2	0.379	-1.4	3.079E-09	Solute carrier family 12, member 2
SLC12A4	1.915	0.937	1.770E-10	Solute carrier family 12, member 4
SLC12A6	0.647	-0.627	4.261E-02	
SLC12A7	7.629	2.931	1.805E-32	Solute carrier family 12, member 7
SLC12A8	0.517	-0.952	9.958E-01	Solute carrier family 12 (potassium/chloride transporters), member 8
SLC12A9	1.699	0.765	5.237E-03	Solute carrier family 12 (potassium/chloride transporters), member 9
SLC13A3	2.026	1.019	2.092E-14	Solute carrier family 13 (sodium-dependent dicarboxylate transporter), member 3
SLC13A4	0.084	-3.576	3.027E-02	Solute carrier family 13 (sodium/sulfate symporters), member 4
SLC13A5	0.065	-3.946	3.973E-01	Solute carrier family 13 (sodium-dependent citrate transporter), member 5
SLC14A1	0.669	-0.581	2.975E-01	Solute carrier family 14 (urea transporter), member 1
SLC15A2	3.198	1.677	6.381E-03	Solute carrier family 15 (H+/peptide transporter), member 2
SLC15A3	2.569	1.361	8.800E-08	
SLC15A4	0.64	-0.644	2.865E-05	
SLC16A1	1.23	0.299	2.195E-01	
SLC16A10	0.89	-0.168	6.103E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 10
SLC16A11	1.402	0.488	4.647E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 11
SLC16A12	2.356	1.236	8.875E-01	Transcribed locus
SLC16A13	0.885	-0.177	5.672E-01	Transcribed locus
SLC16A14	3.933	1.976	1.253E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 14
SLC16A2	0.293	-1.773	1.732E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 2
SLC16A3	1.119	0.163	4.429E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 3
SLC16A4	0.346	-1.53	1.430E-01	
SLC16A5	0.124	-3.016	6.096E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 5
SLC16A6	0.611	-0.712	9.600E-03	
SLC16A7	0.624	-0.68	5.010E-04	Solute carrier family 16 (monocarboxylic acid transporters), member 7
SLC16A8	1.315	0.395	9.780E-01	Solute carrier family 16 (monocarboxylic acid transporters), member 8
SLC17A1	22.293	4.479	3.048E-01	Transcribed locus
SLC17A5	0.749	-0.417	8.712E-02	Transcribed locus
SLC17A6	0.487	-1.037	7.270E-01	Solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6
SLC17A7	0.804	-0.315	6.123E-01	Solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 7
SLC17A9	0.649	-0.623	1.236E-03	RIKEN cDNA 1700019H03 gene
SLC18A1	1.958	0.969	9.284E-01	Solute carrier family 18 (vesicular monoamine), member 1
SLC18A3	0.065	-3.951	4.429E-01	
SLC19A1	0.794	-0.333	1.602E-01	Solute carrier family 19 (sodium/hydrogen exchanger), member 1
SLC19A2	1.468	0.554	1.226E-01	Solute carrier family 19 (thiamine transporter), member 2
SLC19A3	18.64	4.22	3.387E-01	Solute carrier family 19 (sodium/hydrogen exchanger), member 3
SLC1A1	1.547	0.629	7.795E-01	Solute carrier family 1 (neuronal/epithelial high affinity glutamate transporter, system Xag), membe
SLC1A2	0.538	-0.893	1.806E-03	Solute carrier family 1 (glial high affinity glutamate transporter), member 2
SLC1A3	1.595	0.673	1.234E-02	Transcribed locus
SLC1A4	0.669	-0.581	3.758E-02	Solute carrier family 1 (glutamate/neutral amino acid transporter), member 4
SLC1A5	1.424	0.51	8.319E-02	
SLC1A6	0.376	-1.41	5.505E-01	Solute carrier family 1 (high affinity aspartate/glutamate transporter), member 6
SLC20A1	1.82	0.864	3.381E-11	Transcribed locus
SLC20A2	0.692	-0.531	8.998E-04	Solute carrier family 20, member 2
SLC22A12	0.123	-3.019	6.245E-01	Solute carrier family 22 (organic anion/cation transporter), member 12
SLC22A13	0.379	-1.401	4.410E-01	Solute carrier family 22 (organic cation transporter), member 13
SLC22A15	5.462	2.449	2.666E-05	
SLC22A17	0.467	-1.098	9.094E-09	
SLC22A18	0.621	-0.687	7.917E-01	Solute carrier family 22 (organic cation transporter), member 18
SLC22A23	0.762	-0.391	9.653E-01	RIKEN cDNA 3110004L20 gene
SLC22A3	0.023	-5.455	1.882E-01	Transcribed locus
SLC22A4	4.211	2.074	2.414E-15	
SLC22A5	0.848	-0.237	3.437E-01	Solute carrier family 22 (organic cation transporter), member 5
SLC22A6	0.456	-1.132	9.071E-01	Solute carrier family 22 (organic anion transporter), member 6
SLC22A8	0.01	-6.657	2.007E-02	
SLC23A1	1.519	0.603	7.176E-01	Solute carrier family 23 (nucleobase transporters), member 1
SLC23A2	0.845	-0.243	5.051E-01	Solute carrier family 23 (nucleobase transporters), member 2
SLC23A3	0.231	-2.115	5.489E-01	Solute carrier family 23 (nucleobase transporters), member 3
SLC24A1	3.103	1.634	1.157E-01	Solute carrier family 24 (sodium/potassium/calcium exchanger), member 1
SLC24A2	1.273	0.348	8.800E-01	Solute carrier family 24 (sodium/potassium/calcium exchanger), member 2
SLC24A4	0.066	-3.922	4.126E-01	
SLC24A6	0.565	-0.824	6.424E-10	
SLC25A1	1.362	0.445	1.211E-02	Solute carrier family 25 (mitochondrial carrier, citrate transporter), member 1
SLC25A10	0.9	-0.152	8.172E-01	Solute carrier family 25 (mitochondrial carrier, dicarboxylate transporter), member 10
SLC25A11	0.656	-0.607	1.493E-05	
SLC25A12	0.719	-0.476	2.725E-02	Transcribed locus, strongly similar to XP_001085208.1 similar to solute carrier family 25 (mitochon
SLC25A13	0.873	-0.196	8.524E-01	Solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 13
SLC25A14	1.537	0.62	1.075E-01	Transcribed locus
SLC25A15	0.488	-1.036	5.314E-04	Transcribed locus
SLC25A16	0.805	-0.313	3.347E-01	Solute carrier family 25 (mitochondrial carrier, Graves disease autoantigen), member 16
SLC25A17	0.811	-0.302	6.313E-02	Solute carrier family 25 (mitochondrial carrier, peroxisomal membrane protein), member 17
SLC25A18	0.676	-0.564	7.029E-01	Solute carrier family 25 (mitochondrial carrier), member 18
SLC25A23	0.727	-0.46	1.585E-02	Solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23
SLC25A24	0.556	-0.848	7.763E-01	Solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 24
SLC25A25	1.967	0.976	2.692E-09	
SLC25A26	0.818	-0.289	4.639E-01	
SLC25A27	0.498	-1.005	6.899E-03	Solute carrier family 25, member 27
SLC25A28	1.057	0.08	8.713E-01	Transcribed locus
SLC25A29	1.424	0.51	1.059E-01	Solute carrier family 25 (mitochondrial carrier, palmitoylcarnitine transporter), member 29
SLC25A3	1.535	0.618	2.506E-02	Solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 3
SLC25A30	2.355	1.235	7.786E-10	Solute carrier family 25, member 30
SLC25A31	5.618	2.49	3.385E-01	Solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 31
SLC25A32	1.15	0.202	6.041E-01	Solute carrier family 25, member 32
SLC25A33	1.352	0.435	1.511E-01	Solute carrier family 25, member 33
SLC25A34	3.635	1.862	3.048E-01	Solute carrier family 25, member 34
SLC25A35	0.379	-1.4	2.016E-04	Solute carrier family 25, member 35
SLC25A36	0.821	-0.285	7.099E-02	Transcribed locus
SLC25A37	0.535	-0.904	1.494E-03	
SLC25A39	0.795	-0.331	5.217E-02	
SLC25A4	0.817	-0.292	7.703E-02	Solute carrier family 25 (mitochondrial carrier, adenine nucleotide translocator), member 4
SLC25A40	0.534	-0.904	2.867E-04	
SLC25A41	38.292	5.259	1.852E-01	Solute carrier family 25, member 41
SLC25A42	0.564	-0.826	2.311E-02	
SLC25A43	0.42	-1.251	4.634E-02	
SLC25A44	0.941	-0.088	8.645E-01	Solute carrier family 25, member 44
SLC25A45	0.612	-0.709	1.399E-02	
SLC25A46	0.952	-0.072	9.291E-01	Solute carrier family 25, member 46
SLC25A47	1.535	0.618	5.030E-01	
SLC25A5	1.13	0.176	6.776E-01	Transcribed locus
SLC26A1	0.463	-1.109	3.152E-02	Solute carrier family 26 (sulfate transporter), member 1
SLC26A10	1.844	0.883	4.988E-01	
SLC26A11	0.579	-0.788	2.177E-02	Transcribed locus
SLC26A4	0.045	-4.473	3.380E-01	Solute carrier family 26, member 4
SLC27A1	0.929	-0.107	7.174E-01	
SLC27A3	0.529	-0.919	1.034E-02	
SLC27A4	0.593	-0.754	2.806E-06	Solute carrier family 27 (fatty acid transporter), member 4
SLC28A2	0.582	-0.781	9.131E-01	Solute carrier family 28 (sodium-coupled nucleoside transporter), member 2
SLC28A3	0.044	-4.507	3.412E-01	Solute carrier family 28 (sodium-coupled nucleoside transporter), member 3
SLC29A1	0.769	-0.379	1.533E-01	Solute carrier family 29 (nucleoside transporters), member 1
SLC29A3	0.289	-1.789	7.046E-13	Solute carrier family 29 (nucleoside transporters), member 3
SLC29A4	0.534	-0.906	5.073E-01	Solute carrier family 29 (nucleoside transporters), member 4
SLC2A1	9.13	3.191	1.328E-33	Solute carrier family 2 (facilitated glucose transporter), member 1
SLC2A10	1.365	0.449	7.583E-01	Solute carrier family 2 (facilitated glucose transporter), member 10
SLC2A12	0.032	-4.974	7.277E-04	Transcribed locus
SLC2A2	0.065	-3.949	4.254E-01	Solute carrier family 2 (facilitated glucose transporter), member 2
SLC2A3	5.848	2.548	1.173E-52	Transcribed locus
SLC2A4	28.469	4.831	2.225E-01	Solute carrier family 2 (facilitated glucose transporter), member 4
SLC2A5	0.58	-0.786	1.982E-03	Solute carrier family 2 (facilitated glucose transporter), member 5
SLC2A6	1.687	0.755	1.747E-01	
SLC2A8	0.661	-0.598	1.985E-04	
SLC2A9	0.772	-0.373	2.893E-01	Solute carrier family 2 (facilitated glucose transporter), member 9
SLC30A1	1.661	0.732	9.384E-05	Solute carrier family 30 (zinc transporter), member 1
SLC30A10	0.153	-2.709	2.321E-01	Solute carrier family 30, member 10
SLC30A3	2.344	1.229	3.401E-01	Solute carrier family 30 (zinc transporter), member 3
SLC30A4	1.753	0.81	4.420E-09	Solute carrier family 30 (zinc transporter), member 4
SLC30A5	1.286	0.363	9.229E-03	Transcribed locus, strongly similar to XP_001090696.1 similar to zinc transporter ZTL1 isoform 1 is
SLC30A7	1.299	0.377	2.860E-02	
SLC30A9	0.828	-0.272	7.127E-02	
SLC31A1	2.577	1.366	3.072E-25	
SLC31A2	0.867	-0.206	4.274E-01	Solute carrier family 31, member 2
SLC32A1	0.426	-1.231	1.940E-01	
SLC33A1	0.861	-0.216	2.849E-01	Solute carrier family 33 (acetyl-CoA transporter), member 1
SLC35A1	0.763	-0.391	9.868E-02	Solute carrier family 35 (CMP-sialic acid transporter), member 1
SLC35A3	0.878	-0.188	3.790E-01	Transcribed locus, strongly similar to XP_001106480.1 similar to solute carrier family 35 (UDP-N-ac
SLC35A4	1.154	0.207	2.382E-01	Solute carrier family 35, member A4
SLC35B1	1.211	0.277	7.027E-02	Solute carrier family 35, member B1
SLC35B2	0.74	-0.434	5.560E-03	Solute carrier family 35, member B2
SLC35B3	1.484	0.57	1.441E-03	Solute carrier family 35, member B3
SLC35B4	0.666	-0.587	2.126E-05	
SLC35C1	0.689	-0.537	3.249E-04	Solute carrier family 35, member C1
SLC35C2	0.651	-0.62	1.035E-02	Transcribed locus
SLC35D1	1.983	0.988	2.895E-04	
SLC35D3	0.014	-6.172	5.526E-02	Solute carrier family 35, member D3
SLC35E1	1.829	0.871	2.880E-08	Solute carrier family 35, member E1
SLC35E2	0.763	-0.391	6.792E-02	RIKEN cDNA A530082C11 gene
SLC35E3	0.474	-1.078	4.813E-11	Solute carrier family 35, member E3
SLC35E4	2.282	1.19	2.804E-06	Solute carrier family 35, member E4
SLC35F1	3.149	1.655	3.497E-01	Solute carrier family 35, member F1
SLC35F2	2.273	1.184	9.419E-01	Solute carrier family 35, member F2
SLC35F3	0.654	-0.612	8.956E-01	Solute carrier family 35, member F3
SLC35F5	4.218	2.077	4.648E-63	Solute carrier family 35, member F5
SLC36A1	0.58	-0.786	6.561E-03	Solute carrier family 36 (proton/amino acid symporter), member 1
SLC37A2	0.359	-1.48	1.856E-18	Solute carrier family 37 (glycerol-3-phosphate transporter), member 2
SLC37A3	1.444	0.53	3.561E-03	Solute carrier family 37 (glycerol-3-phosphate transporter), member 3
SLC37A4	0.65	-0.623	7.559E-04	Solute carrier family 37 (glucose-6-phosphate transporter), member 4
SLC38A1	0.854	-0.227	2.523E-01	Transcribed locus
SLC38A2	2.034	1.024	1.308E-04	Transcribed locus
SLC38A3	0.171	-2.548	4.936E-03	Solute carrier family 38, member 3
SLC38A5	0.023	-5.441	1.845E-01	Transcribed locus, strongly similar to XP_001138126.1 amino acid transport system N2 isoform 1 [Pan
SLC38A6	0.547	-0.87	1.531E-04	
SLC38A7	0.863	-0.212	2.283E-01	CDNA sequence BC031853
SLC38A9	0.714	-0.486	5.051E-03	RIKEN cDNA 9130023D20 gene
SLC39A1	2.567	1.36	3.644E-10	Solute carrier family 39 (zinc transporter), member 1
SLC39A10	0.739	-0.437	3.098E-02	Solute carrier family 39 (zinc transporter), member 10
SLC39A11	0.84	-0.252	3.160E-01	Solute carrier family 39 (metal ion transporter), member 11
SLC39A12	2.087	1.062	1.353E-08	Solute carrier family 39 (zinc transporter), member 12
SLC39A13	0.663	-0.593	1.373E-04	Solute carrier family 39 (metal ion transporter), member 13
SLC39A14	7.059	2.819	2.907E-57	
SLC39A2	0.782	-0.355	7.844E-01	
SLC39A3	0.84	-0.251	1.628E-01	Solute carrier family 39 (zinc transporter), member 3
SLC39A4	0.867	-0.206	7.794E-01	Solute carrier family 39 (zinc transporter), member 4
SLC39A5	0.585	-0.775	7.192E-01	Solute carrier family 39 (metal ion transporter), member 5
SLC39A6	1.503	0.588	3.800E-04	Solute carrier family 39 (metal ion transporter), member 6
SLC39A7	1.17	0.226	5.692E-01	
SLC39A8	1.317	0.397	2.349E-02	Solute carrier family 39 (metal ion transporter), member 8
SLC39A9	0.942	-0.086	7.917E-01	
SLC3A1	0.015	-6.022	6.991E-02	Solute carrier family 3, member 1
SLC3A2	1.562	0.643	1.217E-02	Solute carrier family 3 (activators of dibasic and neutral amino acid transport), member 2
SLC40A1	0.656	-0.607	3.395E-02	Solute carrier family 40 (iron-regulated transporter), member 1
SLC41A1	5.78	2.531	2.807E-71	Transcribed locus
SLC41A3	0.669	-0.579	5.310E-03	Solute carrier family 41, member 3
SLC43A1	0.728	-0.459	2.252E-01	
SLC43A2	0.734	-0.447	1.319E-01	Solute carrier family 43, member 2
SLC43A3	0.743	-0.429	4.087E-01	Solute carrier family 43, member 3
SLC44A1	0.693	-0.53	3.682E-03	
SLC44A2	0.833	-0.264	5.041E-01	
SLC44A3	18.646	4.221	3.387E-01	
SLC44A4	18.64	4.22	3.387E-01	
SLC44A5	1.867	0.901	8.663E-01	
SLC45A1	0.531	-0.914	6.650E-01	Solute carrier family 45, member 1
SLC45A4	0.55	-0.863	2.540E-09	Transcribed locus, moderately similar to XP_001082723.1 similar to proton-associated sugar transpor
SLC46A1	0.465	-1.105	2.248E-12	Solute carrier family 46, member 1
SLC46A2	18.564	4.214	3.557E-01	Solute carrier family 46, member 2
SLC46A3	0.219	-2.191	7.370E-45	Solute carrier family 46, member 3
